date,County,area_type,cases,cumulative_cases,deaths,cumulative_deaths,total_tests,cumulative_total_tests,positive_tests,cumulative_positive_tests,reported_cases,cumulative_reported_cases,reported_deaths,cumulative_reported_deaths,population
370,Amador,County,3,3353,0,38,714,82125,3,3825,11,3299,0,33,38531
371,Amador,County,5,3358,0,38,79,82204,3,3828,7,3306,0,33,38531
372,Amador,County,6,3364,1,39,247,82451,2,3830,37,3343,0,33,38531
373,Amador,County,21,3385,1,40,727,83178,24,3854,1,3344,0,33,38531
374,Amador,County,7,3392,0,40,614,83792,5,3859,3,3347,2,35,38531
375,Amador,County,8,3400,0,40,943,84735,9,3868,1,3348,0,35,38531
376,Amador,County,12,3412,0,40,613,85348,12,3880,20,3368,0,35,38531
377,Amador,County,4,3416,0,40,488,85836,3,3883,13,3381,3,38,38531
378,Amador,County,4,3420,1,41,75,85911,12,3895,6,3387,0,38,38531
379,Amador,County,3,3423,0,41,47,85958,2,3897,11,3398,1,39,38531
380,Amador,County,5,3428,0,41,314,86272,3,3900,11,3409,0,39,38531
381,Amador,County,4,3432,0,41,855,87127,6,3906,4,3413,0,39,38531
382,Amador,County,7,3439,1,42,748,87875,14,3920,2,3415,-1,38,38531
383,Amador,County,4,3443,0,42,628,88503,5,3925,2,3417,0,38,38531
384,Amador,County,4,3447,0,42,726,89229,6,3931,10,3427,1,39,38531
385,Amador,County,4,3451,0,42,72,89301,6,3937,5,3432,0,39,38531
386,Amador,County,2,3453,0,42,201,89502,4,3941,3,3435,0,39,38531
387,Amador,County,8,3461,0,42,683,90185,8,3949,3,3438,0,39,38531
388,Amador,County,5,3466,0,42,762,90947,4,3953,2,3440,2,41,38531
389,Amador,County,2,3468,0,42,946,91893,7,3960,4,3444,0,41,38531
390,Amador,County,5,3473,0,42,428,92321,4,3964,4,3448,0,41,38531
391,Amador,County,3,3476,0,42,290,92611,6,3970,9,3457,1,42,38531
392,Amador,County,6,3482,1,43,78,92689,4,3974,6,3463,0,42,38531
393,Amador,County,2,3484,0,43,245,92934,1,3975,3,3466,0,42,38531
394,Amador,County,5,3489,0,43,476,93410,10,3985,3,3469,0,42,38531
395,Amador,County,3,3492,0,43,613,94023,3,3988,5,3474,0,42,38531
396,Amador,County,2,3494,0,43,548,94571,6,3994,4,3478,0,42,38531
397,Amador,County,2,3496,0,43,377,94948,2,3996,2,3480,0,42,38531
398,Amador,County,1,3497,0,43,488,95436,1,3997,4,3484,0,42,38531
399,Amador,County,1,3498,0,43,75,95511,0,3997,3,3487,0,42,38531
400,Amador,County,4,3502,0,43,236,95747,6,4003,2,3489,0,42,38531
401,Amador,County,3,3505,0,43,685,96432,5,4008,1,3490,0,42,38531
402,Amador,County,3,3508,1,44,745,97177,0,4008,4,3494,0,42,38531
403,Amador,County,2,3510,0,44,390,97567,2,4010,2,3496,0,42,38531
404,Amador,County,2,3512,1,45,365,97932,1,4011,2,3498,0,42,38531
405,Amador,County,1,3513,0,45,497,98429,1,4012,5,3503,2,44,38531
406,Amador,County,3,3516,0,45,81,98510,6,4018,1,3504,0,44,38531
407,Amador,County,3,3519,0,45,72,98582,0,4018,0,3504,0,44,38531
408,Amador,County,5,3524,0,45,635,99217,4,4022,2,3506,0,44,38531
409,Amador,County,1,3525,0,45,667,99884,3,4025,4,3510,0,44,38531
410,Amador,County,2,3527,0,45,422,100306,7,4032,1,3511,0,44,38531
411,Amador,County,2,3529,1,46,419,100725,0,4032,2,3513,0,44,38531
412,Amador,County,4,3533,0,46,579,101304,4,4036,2,3515,0,44,38531
413,Amador,County,3,3536,0,46,67,101371,2,4038,3,3518,0,44,38531
414,Amador,County,2,3538,0,46,90,101461,4,4042,1,3519,0,44,38531
415,Amador,County,4,3542,0,46,717,102178,6,4048,3,3522,0,44,38531
416,Amador,County,8,3550,0,46,739,102917,2,4050,2,3524,1,45,38531
417,Amador,County,6,3556,0,46,450,103367,4,4054,5,3529,0,45,38531
418,Amador,County,6,3562,0,46,413,103780,6,4060,1,3530,0,45,38531
419,Amador,County,2,3564,0,46,446,104226,4,4064,2,3532,0,45,38531
420,Amador,County,5,3569,0,46,82,104308,9,4073,6,3538,0,45,38531
421,Amador,County,5,3574,0,46,34,104342,2,4075,3,3541,0,45,38531
422,Amador,County,4,3578,0,46,683,105025,7,4082,8,3549,0,45,38531
423,Amador,County,6,3584,1,47,561,105586,6,4088,2,3551,0,45,38531
424,Amador,County,3,3587,0,47,318,105904,8,4096,5,3556,0,45,38531
425,Amador,County,3,3590,0,47,446,106350,9,4105,2,3558,0,45,38531
243,Butte,County,8,2985,1,50,566,60651,8,2675,7,2865,1,45,217769
244,Butte,County,8,2993,1,51,787,61438,25,2700,14,2879,1,46,217769
245,Butte,County,10,3003,0,51,277,61715,2,2702,15,2894,0,46,217769
246,Butte,County,6,3009,1,52,239,61954,4,2706,9,2903,0,46,217769
247,Butte,County,14,3023,0,52,835,62789,14,2720,7,2910,0,46,217769
248,Butte,County,10,3033,1,53,983,63772,16,2736,15,2925,1,47,217769
249,Butte,County,7,3040,0,53,809,64581,10,2746,2,2927,0,47,217769
250,Butte,County,12,3052,0,53,788,65369,13,2759,8,2935,4,51,217769
251,Butte,County,10,3062,0,53,746,66115,12,2771,21,2956,0,51,217769
252,Butte,County,3,3065,1,54,361,66476,7,2778,6,2962,3,54,217769
253,Butte,County,5,3070,0,54,218,66694,5,2783,5,2967,0,54,217769
254,Butte,County,8,3078,0,54,689,67383,10,2793,8,2975,0,54,217769
255,Butte,County,6,3084,1,55,852,68235,4,2797,17,2992,0,54,217769
256,Butte,County,9,3093,1,56,996,69231,11,2808,3,2995,0,54,217769
257,Butte,County,8,3101,0,56,539,69770,10,2818,5,3000,0,54,217769
258,Butte,County,12,3113,0,56,679,70449,11,2829,4,3004,0,54,217769
259,Butte,County,11,3124,0,56,394,70843,4,2833,8,3012,1,55,217769
260,Butte,County,8,3132,0,56,259,71102,7,2840,7,3019,0,55,217769
261,Butte,County,13,3145,0,56,686,71788,12,2852,7,3026,0,55,217769
262,Butte,County,11,3156,1,57,818,72606,15,2867,1,3027,1,56,217769
263,Butte,County,12,3168,0,57,684,73290,11,2878,14,3041,-1,55,217769
264,Butte,County,12,3180,1,58,862,74152,8,2886,5,3046,0,55,217769
265,Butte,County,10,3190,0,58,656,74808,11,2897,13,3059,0,55,217769
266,Butte,County,9,3199,0,58,289,75097,6,2903,19,3078,1,56,217769
267,Butte,County,9,3208,0,58,270,75367,16,2919,9,3087,0,56,217769
268,Butte,County,19,3227,0,58,881,76248,27,2946,8,3095,0,56,217769
269,Butte,County,12,3239,0,58,836,77084,13,2959,12,3107,0,56,217769
270,Butte,County,16,3255,0,58,908,77992,18,2977,27,3134,0,56,217769
271,Butte,County,16,3271,0,58,814,78806,12,2989,9,3143,1,57,217769
272,Butte,County,18,3289,0,58,811,79617,21,3010,17,3160,0,57,217769
273,Butte,County,5,3294,1,59,243,79860,6,3016,12,3172,0,57,217769
274,Butte,County,13,3307,0,59,340,80200,4,3020,13,3185,0,57,217769
275,Butte,County,23,3330,0,59,969,81169,17,3037,13,3198,0,57,217769
276,Butte,County,20,3350,0,59,754,81923,17,3054,13,3211,0,57,217769
277,Butte,County,23,3373,0,59,638,82561,13,3067,7,3218,0,57,217769
278,Butte,County,26,3399,0,59,736,83297,30,3097,21,3239,0,57,217769
279,Butte,County,23,3422,1,60,751,84048,26,3123,15,3254,0,57,217769
280,Butte,County,25,3447,1,61,393,84441,28,3151,23,3277,0,57,217769
281,Butte,County,12,3459,0,61,238,84679,7,3158,8,3285,0,57,217769
282,Butte,County,38,3497,0,61,979,85658,28,3186,16,3301,0,57,217769
283,Butte,County,45,3542,0,61,1093,86751,52,3238,26,3327,1,58,217769
284,Butte,County,36,3578,1,62,934,87685,23,3261,21,3348,0,58,217769
285,Butte,County,25,3603,0,62,991,88676,34,3295,-1,3347,0,58,217769
286,Butte,County,49,3652,0,62,771,89447,36,3331,55,3402,0,58,217769
287,Butte,County,24,3676,0,62,506,89953,20,3351,32,3434,0,58,217769
288,Butte,County,36,3712,0,62,426,90379,28,3379,18,3452,0,58,217769
289,Butte,County,53,3765,1,63,1288,91667,47,3426,38,3490,0,58,217769
290,Butte,County,39,3804,0,63,1191,92858,49,3475,10,3500,1,59,217769
291,Butte,County,42,3846,0,63,1495,94353,53,3528,37,3537,0,59,217769
292,Butte,County,53,3899,0,63,1137,95490,60,3588,39,3576,1,60,217769
293,Butte,County,49,3948,0,63,1095,96585,58,3646,42,3618,0,60,217769
294,Butte,County,32,3980,0,63,572,97157,31,3677,46,3664,1,61,217769
295,Butte,County,48,4028,1,64,383,97540,44,3721,48,3712,0,61,217769
296,Butte,County,49,4077,0,64,1533,99073,53,3774,53,3765,0,61,217769
297,Butte,County,64,4141,1,65,1324,100397,69,3843,33,3798,2,63,217769
298,Butte,County,86,4227,0,65,1221,101618,90,3933,50,3848,1,64,217769
299,Butte,County,30,4257,1,66,187,101805,13,3946,46,3894,1,65,217769
300,Butte,County,63,4320,1,67,782,102587,67,4013,0,3894,0,65,217769
301,Butte,County,41,4361,1,68,396,102983,34,4047,0,3894,0,65,217769
302,Butte,County,58,4419,0,68,536,103519,47,4094,114,4008,0,65,217769
303,Butte,County,98,4517,1,69,1434,104953,115,4209,140,4148,0,65,217769
304,Butte,County,117,4634,0,69,1294,106247,87,4296,29,4177,0,65,217769
305,Butte,County,104,4738,2,71,1434,107681,108,4404,66,4243,0,65,217769
306,Butte,County,122,4860,2,73,1319,109000,143,4547,62,4305,0,65,217769
307,Butte,County,94,4954,1,74,985,109985,98,4645,31,4336,0,65,217769
308,Butte,County,71,5025,4,78,511,110496,56,4701,119,4455,1,66,217769
309,Butte,County,69,5094,3,81,417,110913,49,4750,72,4527,1,67,217769
310,Butte,County,150,5244,1,82,1425,112338,144,4894,77,4604,0,67,217769
311,Butte,County,136,5380,1,83,1385,113723,137,5031,47,4651,3,70,217769
312,Butte,County,156,5536,1,84,1341,115064,194,5225,82,4733,0,70,217769
313,Butte,County,141,5677,1,85,1264,116328,159,5384,130,4863,2,72,217769
314,Butte,County,116,5793,2,87,1072,117400,121,5505,78,4941,1,73,217769
315,Butte,County,71,5864,1,88,608,118008,49,5554,31,4972,0,73,217769
316,Butte,County,72,5936,4,92,459,118467,52,5606,131,5103,2,75,217769
317,Butte,County,149,6085,1,93,1553,120020,186,5792,99,5202,0,75,217769
318,Butte,County,168,6253,5,98,1588,121608,174,5966,363,5565,0,75,217769
319,Butte,County,136,6389,1,99,1265,122873,133,6099,94,5659,1,76,217769
320,Butte,County,189,6578,3,102,1315,124188,210,6309,87,5746,2,78,217769
321,Butte,County,124,6702,0,102,1165,125353,145,6454,145,5891,3,81,217769
322,Butte,County,84,6786,1,103,604,125957,98,6552,227,6118,0,81,217769
323,Butte,County,100,6886,3,106,659,126616,72,6624,110,6228,0,81,217769
324,Butte,County,146,7032,0,106,1556,128172,167,6791,107,6335,0,81,217769
325,Butte,County,155,7187,4,110,1310,129482,180,6971,132,6467,4,85,217769
326,Butte,County,127,7314,3,113,1202,130684,148,7119,121,6588,-1,84,217769
327,Butte,County,86,7400,3,116,784,131468,79,7198,128,6716,0,84,217769
328,Butte,County,38,7438,1,117,137,131605,10,7208,157,6873,1,85,217769
329,Butte,County,97,7535,0,117,527,132132,95,7303,95,6968,1,86,217769
330,Butte,County,94,7629,2,119,480,132612,79,7382,48,7016,0,86,217769
331,Butte,County,154,7783,3,122,1379,133991,175,7557,37,7053,0,86,217769
332,Butte,County,166,7949,2,124,1451,135442,195,7752,125,7178,12,98,217769
333,Butte,County,171,8120,2,126,1236,136678,196,7948,-38,7140,5,103,217769
334,Butte,County,160,8280,4,130,1109,137787,172,8120,265,7405,2,105,217769
335,Butte,County,73,8353,1,131,282,138069,30,8150,184,7589,0,105,217769
336,Butte,County,101,8454,3,134,524,138593,92,8242,161,7750,0,105,217769
337,Butte,County,107,8561,1,135,624,139217,105,8347,87,7837,0,105,217769
338,Butte,County,190,8751,1,136,1522,140739,206,8553,56,7893,0,105,217769
339,Butte,County,158,8909,1,137,1243,141982,172,8725,115,8008,2,107,217769
340,Butte,County,139,9048,4,141,1199,143181,192,8917,139,8147,3,110,217769
341,Butte,County,112,9160,3,144,1042,144223,150,9067,131,8278,2,112,217769
342,Butte,County,96,9256,1,145,946,145169,114,9181,152,8430,3,115,217769
343,Butte,County,59,9315,2,147,547,145716,64,9245,122,8552,3,118,217769
344,Butte,County,81,9396,2,149,563,146279,98,9343,113,8665,1,119,217769
345,Butte,County,117,9513,2,151,1306,147585,149,9492,92,8757,0,119,217769
346,Butte,County,112,9625,1,152,1233,148818,131,9623,126,8883,5,124,217769
347,Butte,County,84,9709,0,152,1065,149883,99,9722,130,9013,2,126,217769
348,Butte,County,79,9788,1,153,1198,151081,116,9838,114,9127,3,129,217769
349,Butte,County,84,9872,0,153,911,151992,93,9931,106,9233,0,129,217769
350,Butte,County,38,9910,0,153,413,152405,36,9967,126,9359,0,129,217769
351,Butte,County,30,9940,1,154,370,152775,32,9999,52,9411,0,129,217769
352,Butte,County,72,10012,0,154,929,153704,72,10071,63,9474,0,129,217769
353,Butte,County,87,10099,0,154,1193,154897,102,10173,54,9528,0,129,217769
354,Butte,County,65,10164,1,155,949,155846,70,10243,54,9582,1,130,217769
355,Butte,County,57,10221,1,156,915,156761,66,10309,61,9643,0,130,217769
356,Butte,County,71,10292,1,157,921,157682,81,10390,68,9711,3,133,217769
357,Butte,County,49,10341,0,157,476,158158,43,10433,46,9757,0,133,217769
358,Butte,County,30,10371,3,160,310,158468,32,10465,63,9820,0,133,217769
359,Butte,County,84,10455,1,161,1230,159698,100,10565,45,9865,0,133,217769
360,Butte,County,66,10521,4,165,920,160618,67,10632,78,9943,3,136,217769
361,Butte,County,42,10563,0,165,817,161435,58,10690,45,9988,2,138,217769
362,Butte,County,39,10602,0,165,926,162361,48,10738,49,10037,0,138,217769
363,Butte,County,41,10643,2,167,829,163190,61,10799,85,10122,0,138,217769
364,Butte,County,31,10674,1,168,420,163610,29,10828,55,10177,1,139,217769
365,Butte,County,35,10709,2,170,305,163915,38,10866,38,10215,1,140,217769
366,Butte,County,42,10751,1,171,1045,164960,49,10915,48,10263,1,141,217769
367,Butte,County,42,10793,0,171,998,165958,66,10981,44,10307,0,141,217769
368,Butte,County,27,10820,0,171,835,166793,36,11017,48,10355,3,144,217769
369,Butte,County,36,10856,0,171,824,167617,41,11058,31,10386,3,147,217769
370,Butte,County,32,10888,0,171,773,168390,34,11092,35,10421,3,150,217769
371,Butte,County,18,10906,1,172,365,168755,19,11111,59,10480,0,150,217769
372,Butte,County,17,10923,1,173,254,169009,17,11128,33,10513,2,152,217769
373,Butte,County,33,10956,0,173,917,169926,43,11171,11,10524,0,152,217769
374,Butte,County,22,10978,1,174,924,170850,26,11197,39,10563,1,153,217769
375,Butte,County,28,11006,1,175,755,171605,26,11223,31,10594,2,155,217769
376,Butte,County,26,11032,1,176,738,172343,31,11254,30,10624,0,155,217769
377,Butte,County,24,11056,1,177,714,173057,33,11287,31,10655,0,155,217769
378,Butte,County,15,11071,1,178,307,173364,16,11303,44,10699,0,155,217769
379,Butte,County,16,11087,1,179,263,173627,16,11319,18,10717,0,155,217769
380,Butte,County,24,11111,0,179,722,174349,30,11349,6,10723,0,155,217769
381,Butte,County,18,11129,0,179,730,175079,21,11370,25,10748,9,164,217769
382,Butte,County,26,11155,0,179,759,175838,26,11396,22,10770,10,174,217769
383,Butte,County,18,11173,0,179,629,176467,23,11419,21,10791,1,175,217769
384,Butte,County,19,11192,1,180,755,177222,20,11439,32,10823,1,176,217769
385,Butte,County,10,11202,0,180,302,177524,12,11451,15,10838,0,176,217769
386,Butte,County,8,11210,0,180,244,177768,12,11463,17,10855,0,176,217769
387,Butte,County,23,11233,0,180,894,178662,33,11496,0,10855,0,176,217769
388,Butte,County,12,11245,0,180,719,179381,14,11510,32,10887,0,176,217769
389,Butte,County,15,11260,0,180,615,179996,21,11531,28,10915,2,178,217769
390,Butte,County,12,11272,0,180,591,180587,29,11560,7,10922,0,178,217769
391,Butte,County,21,11293,0,180,637,181224,21,11581,19,10941,2,180,217769
392,Butte,County,10,11303,1,181,265,181489,12,11593,21,10962,0,180,217769
393,Butte,County,12,11315,0,181,258,181747,11,11604,8,10970,0,180,217769
394,Butte,County,15,11330,1,182,816,182563,14,11618,11,10981,0,180,217769
395,Butte,County,16,11346,1,183,681,183244,19,11637,26,11007,2,182,217769
396,Butte,County,9,11355,0,183,666,183910,21,11658,7,11014,2,184,217769
397,Butte,County,7,11362,0,183,497,184407,7,11665,19,11033,1,185,217769
398,Butte,County,7,11369,0,183,557,184964,16,11681,17,11050,0,185,217769
399,Butte,County,11,11380,0,183,258,185222,5,11686,15,11065,0,185,217769
400,Butte,County,4,11384,0,183,260,185482,5,11691,10,11075,0,185,217769
401,Butte,County,15,11399,0,183,790,186272,13,11704,7,11082,0,185,217769
402,Butte,County,15,11414,1,184,777,187049,27,11731,10,11092,0,185,217769
403,Butte,County,13,11427,0,184,769,187818,13,11744,4,11096,0,185,217769
404,Butte,County,11,11438,1,185,635,188453,15,11759,14,11110,0,185,217769
405,Butte,County,11,11449,2,187,520,188973,12,11771,16,11126,-1,184,217769
406,Butte,County,10,11459,2,189,259,189232,8,11779,5,11131,1,185,217769
407,Butte,County,10,11469,0,189,204,189436,8,11787,9,11140,0,185,217769
408,Butte,County,13,11482,0,189,661,190097,15,11802,1,11141,0,185,217769
409,Butte,County,13,11495,0,189,666,190763,14,11816,13,11154,-1,184,217769
410,Butte,County,12,11507,0,189,539,191302,10,11826,16,11170,1,185,217769
411,Butte,County,9,11516,1,190,537,191839,6,11832,9,11179,0,185,217769
412,Butte,County,11,11527,0,190,489,192328,14,11846,12,11191,0,185,217769
413,Butte,County,9,11536,0,190,301,192629,11,11857,8,11199,0,185,217769
414,Butte,County,6,11542,0,190,270,192899,6,11863,9,11208,0,185,217769
415,Butte,County,16,11558,1,191,829,193728,24,11887,3,11211,0,185,217769
416,Butte,County,9,11567,0,191,495,194223,14,11901,16,11227,2,187,217769
417,Butte,County,11,11578,0,191,703,194926,18,11919,25,11252,0,187,217769
418,Butte,County,10,11588,0,191,621,195547,13,11932,18,11270,1,188,217769
419,Butte,County,10,11598,1,192,450,195997,9,11941,8,11278,3,191,217769
420,Butte,County,10,11608,0,192,266,196263,8,11949,0,11278,0,191,217769
421,Butte,County,7,11615,0,192,230,196493,6,11955,7,11285,0,191,217769
422,Butte,County,13,11628,0,192,884,197377,19,11974,6,11291,0,191,217769
423,Butte,County,9,11637,0,192,493,197870,13,11987,5,11296,2,193,217769
424,Butte,County,13,11650,0,192,632,198502,11,11998,25,11321,0,193,217769
425,Butte,County,10,11660,0,192,566,199068,13,12011,7,11328,0,193,217769
243,Calaveras,County,1,315,0,18,95,11648,0,338,-1,257,0,11,44289
244,Calaveras,County,0,315,0,18,118,11766,4,342,2,259,0,11,44289
245,Calaveras,County,1,316,0,18,57,11823,1,343,0,259,0,11,44289
246,Calaveras,County,0,316,0,18,35,11858,0,343,0,259,0,11,44289
247,Calaveras,County,0,316,1,19,169,12027,0,343,0,259,0,11,44289
248,Calaveras,County,0,316,0,19,198,12225,0,343,2,261,0,11,44289
249,Calaveras,County,0,316,0,19,151,12376,0,343,1,262,0,11,44289
250,Calaveras,County,2,318,0,19,105,12481,0,343,0,262,0,11,44289
251,Calaveras,County,1,319,0,19,98,12579,1,344,0,262,0,11,44289
252,Calaveras,County,2,321,0,19,58,12637,1,345,0,262,1,12,44289
253,Calaveras,County,1,322,0,19,29,12666,1,346,0,262,0,12,44289
254,Calaveras,County,2,324,1,20,138,12804,2,348,0,262,0,12,44289
255,Calaveras,County,0,324,0,20,136,12940,1,349,0,262,0,12,44289
256,Calaveras,County,4,328,0,20,99,13039,3,352,4,266,0,12,44289
257,Calaveras,County,0,328,0,20,130,13169,4,356,1,267,1,13,44289
258,Calaveras,County,1,329,0,20,105,13274,2,358,0,267,0,13,44289
259,Calaveras,County,0,329,0,20,28,13302,0,358,0,267,0,13,44289
260,Calaveras,County,0,329,0,20,42,13344,0,358,0,267,0,13,44289
261,Calaveras,County,1,330,0,20,209,13553,1,359,1,268,0,13,44289
262,Calaveras,County,1,331,1,21,219,13772,0,359,5,273,0,13,44289
263,Calaveras,County,1,332,0,21,126,13898,1,360,-1,272,0,13,44289
264,Calaveras,County,1,333,0,21,116,14014,3,363,1,273,0,13,44289
265,Calaveras,County,3,336,0,21,108,14122,6,369,0,273,0,13,44289
266,Calaveras,County,1,337,0,21,59,14181,1,370,1,274,0,13,44289
267,Calaveras,County,2,339,0,21,24,14205,0,370,0,274,0,13,44289
268,Calaveras,County,1,340,0,21,160,14365,1,371,0,274,0,13,44289
269,Calaveras,County,4,344,1,22,133,14498,1,372,3,277,0,13,44289
270,Calaveras,County,2,346,0,22,156,14654,3,375,1,278,0,13,44289
271,Calaveras,County,1,347,0,22,126,14780,1,376,0,278,0,13,44289
272,Calaveras,County,2,349,0,22,96,14876,4,380,1,279,5,18,44289
273,Calaveras,County,1,350,0,22,59,14935,2,382,1,280,0,18,44289
274,Calaveras,County,0,350,0,22,80,15015,0,382,2,282,0,18,44289
275,Calaveras,County,1,351,0,22,151,15166,2,384,0,282,0,18,44289
276,Calaveras,County,0,351,0,22,186,15352,2,386,5,287,1,19,44289
277,Calaveras,County,4,355,0,22,132,15484,4,390,3,290,0,19,44289
278,Calaveras,County,3,358,0,22,118,15602,3,393,43,333,0,19,44289
279,Calaveras,County,7,365,0,22,119,15721,9,402,26,359,2,21,44289
280,Calaveras,County,1,366,0,22,68,15789,1,403,1,360,0,21,44289
281,Calaveras,County,2,368,0,22,93,15882,1,404,0,360,0,21,44289
282,Calaveras,County,2,370,0,22,130,16012,2,406,0,360,0,21,44289
283,Calaveras,County,4,374,0,22,161,16173,3,409,7,367,0,21,44289
284,Calaveras,County,5,379,0,22,152,16325,6,415,6,373,0,21,44289
285,Calaveras,County,10,389,0,22,162,16487,11,426,0,373,0,21,44289
286,Calaveras,County,5,394,0,22,126,16613,6,432,5,378,0,21,44289
287,Calaveras,County,4,398,0,22,61,16674,4,436,8,386,0,21,44289
288,Calaveras,County,1,399,0,22,110,16784,1,437,0,386,0,21,44289
289,Calaveras,County,13,412,0,22,196,16980,10,447,16,402,0,21,44289
290,Calaveras,County,7,419,0,22,202,17182,8,455,3,405,0,21,44289
291,Calaveras,County,15,434,0,22,176,17358,17,472,4,409,0,21,44289
292,Calaveras,County,6,440,0,22,163,17521,6,478,8,417,0,21,44289
293,Calaveras,County,10,450,0,22,148,17669,9,487,7,424,0,21,44289
294,Calaveras,County,12,462,0,22,98,17767,12,499,10,434,0,21,44289
295,Calaveras,County,6,468,0,22,122,17889,6,505,0,434,0,21,44289
296,Calaveras,County,12,480,0,22,206,18095,12,517,0,434,0,21,44289
297,Calaveras,County,17,497,0,22,187,18282,19,536,32,466,0,21,44289
298,Calaveras,County,7,504,0,22,156,18438,7,543,9,475,0,21,44289
299,Calaveras,County,3,507,0,22,17,18455,3,546,3,478,0,21,44289
300,Calaveras,County,28,535,0,22,139,18594,26,572,0,478,0,21,44289
301,Calaveras,County,9,544,0,22,93,18687,10,582,0,478,0,21,44289
302,Calaveras,County,4,548,0,22,109,18796,6,588,0,478,0,21,44289
303,Calaveras,County,32,580,0,22,291,19087,34,622,0,478,0,21,44289
304,Calaveras,County,22,602,0,22,237,19324,25,647,66,544,0,21,44289
305,Calaveras,County,18,620,0,22,232,19556,18,665,9,553,0,21,44289
306,Calaveras,County,16,636,0,22,236,19792,21,686,19,572,0,21,44289
307,Calaveras,County,19,655,1,23,171,19963,19,705,13,585,0,21,44289
308,Calaveras,County,5,660,1,24,97,20060,5,710,21,606,0,21,44289
309,Calaveras,County,11,671,0,24,153,20213,14,724,0,606,0,21,44289
310,Calaveras,County,19,690,0,24,219,20432,20,744,0,606,0,21,44289
311,Calaveras,County,32,722,0,24,256,20688,32,776,51,657,0,21,44289
312,Calaveras,County,25,747,0,24,234,20922,29,805,13,670,0,21,44289
313,Calaveras,County,27,774,0,24,224,21146,35,840,14,684,0,21,44289
314,Calaveras,County,19,793,0,24,162,21308,20,860,13,697,0,21,44289
315,Calaveras,County,16,809,0,24,91,21399,17,877,11,708,0,21,44289
316,Calaveras,County,10,819,1,25,146,21545,14,891,2,710,0,21,44289
317,Calaveras,County,36,855,0,25,283,21828,39,930,8,718,0,21,44289
318,Calaveras,County,38,893,1,26,285,22113,42,972,81,799,0,21,44289
319,Calaveras,County,32,925,1,27,224,22337,35,1007,22,821,0,21,44289
320,Calaveras,County,35,960,0,27,269,22606,40,1047,27,848,0,21,44289
321,Calaveras,County,23,983,0,27,187,22793,26,1073,22,870,0,21,44289
322,Calaveras,County,10,993,0,27,77,22870,11,1084,30,900,0,21,44289
323,Calaveras,County,17,1010,0,27,173,23043,20,1104,26,926,0,21,44289
324,Calaveras,County,24,1034,0,27,237,23280,27,1131,37,963,0,21,44289
325,Calaveras,County,30,1064,0,27,274,23554,35,1166,25,988,0,21,44289
326,Calaveras,County,27,1091,0,27,295,23849,31,1197,14,1002,0,21,44289
327,Calaveras,County,8,1099,0,27,54,23903,8,1205,30,1032,0,21,44289
328,Calaveras,County,3,1102,1,28,20,23923,5,1210,30,1062,0,21,44289
329,Calaveras,County,3,1105,0,28,77,24000,4,1214,22,1084,0,21,44289
330,Calaveras,County,6,1111,0,28,91,24091,8,1222,13,1097,0,21,44289
331,Calaveras,County,46,1157,0,28,271,24362,48,1270,5,1102,0,21,44289
332,Calaveras,County,22,1179,0,28,156,24518,29,1299,9,1111,0,21,44289
333,Calaveras,County,45,1224,0,28,258,24776,52,1351,24,1135,0,21,44289
334,Calaveras,County,25,1249,0,28,131,24907,23,1374,26,1161,0,21,44289
335,Calaveras,County,12,1261,1,29,44,24951,10,1384,25,1186,0,21,44289
336,Calaveras,County,15,1276,0,29,109,25060,17,1401,44,1230,0,21,44289
337,Calaveras,County,19,1295,2,31,131,25191,24,1425,19,1249,0,21,44289
338,Calaveras,County,36,1331,1,32,331,25522,36,1461,27,1276,0,21,44289
339,Calaveras,County,41,1372,0,32,245,25767,45,1506,16,1292,0,21,44289
340,Calaveras,County,49,1421,0,32,378,26145,55,1561,29,1321,0,21,44289
341,Calaveras,County,25,1446,1,33,267,26412,26,1587,21,1342,0,21,44289
342,Calaveras,County,17,1463,1,34,171,26583,17,1604,43,1385,0,21,44289
343,Calaveras,County,13,1476,0,34,101,26684,13,1617,40,1425,0,21,44289
344,Calaveras,County,10,1486,0,34,125,26809,18,1635,24,1449,0,21,44289
345,Calaveras,County,25,1511,1,35,264,27073,30,1665,11,1460,0,21,44289
346,Calaveras,County,19,1530,0,35,192,27265,20,1685,15,1475,0,21,44289
